track_id,group,relative_path,sha256,duration_seconds,sample_rate,channels,artist_key,album_key,composer_key,instrumental,restricted
focus_jamendo_1522332,focus,focus_music/focus_jamendo_1522332.mp3,6fa43ee77686097635fc1c9f20e4f8571dae2e314f5499f637ae4781d7b2379d,268.000,44100,2,jamendo_artist_435992,jamendo_album_174880,,true,false
focus_jamendo_1900645,focus,focus_music/focus_jamendo_1900645.mp3,eeb0d0a370ba0df968bb9eca1c766d1a9f8fae03f04189ecbf894ba44d156d2e,198.661,44100,2,jamendo_artist_503399,jamendo_album_462326,,true,false
focus_jamendo_1906117,focus,focus_music/focus_jamendo_1906117.mp3,25fca6e342f5a71ee0ba48fca240c17240784dee6abe2cfaa3f1d6ddfef9411c,228.000,44100,2,jamendo_artist_509200,jamendo_album_464997,,true,false
focus_jamendo_1867616,focus,focus_music/focus_jamendo_1867616.mp3,96cb2cc434460734a04b9318adf44cba390842637a93dd289d637d1efbe52d34,160.000,44100,2,jamendo_artist_508418,jamendo_album_446928,,true,false
focus_jamendo_1900439,focus,focus_music/focus_jamendo_1900439.mp3,dbe9d8fbbf040638d6d63e193129e6345f06b36287c628a3b53a6069f370ab4b,253.309,44100,2,jamendo_artist_542588,jamendo_album_462114,,true,false
focus_jamendo_1868402,focus,focus_music/focus_jamendo_1868402.mp3,26343aab528a1d5f084fdf03b425a48365c6ce9dad4639fc2542f25cd4d5e730,180.062,44100,2,jamendo_artist_502867,jamendo_album_447220,,true,false
focus_jamendo_2160158,focus,focus_music/focus_jamendo_2160158.mp3,2c1a72821e63d3e081735acf2d13fe1f783061d6c53305fb2c4c3ef5d4a13f4e,355.056,44100,2,jamendo_artist_488965,jamendo_album_562034,,true,false
focus_jamendo_1832577,focus,focus_music/focus_jamendo_1832577.mp3,88b5e13d47e0d4bb885288dfb323c023549bd2a7c0b5d5f0850b192cd644b328,306.286,44100,2,jamendo_artist_486442,jamendo_album_429052,,true,false
focus_jamendo_1560365,focus,focus_music/focus_jamendo_1560365.mp3,2701c29a4fcd4a252d7568d7977e29719768702323ddb5836b54beb2bbb9fca7,203.807,44100,2,jamendo_artist_486550,jamendo_album_425035,,true,false
focus_jamendo_1816033,focus,focus_music/focus_jamendo_1816033.mp3,be3ec9dd060fefc47ffeab7f789d0d6213324ce7e5973d433195adb54691eb03,192.000,44100,2,jamendo_artist_533093,jamendo_album_285513,,true,false
focus_jamendo_1677809,focus,focus_music/focus_jamendo_1677809.mp3,c102a52f4ef6e0c54c57570791fa7f2f2c2ee222175051bfb19eeac7c397c606,314.462,44100,2,jamendo_artist_348835,jamendo_album_187053,,true,false
focus_jamendo_1161853,focus,focus_music/focus_jamendo_1161853.mp3,e24638065720e0396f756cba409073f80660f254d1971217522ea12be5b2d9ab,153.600,44100,2,jamendo_artist_338522,jamendo_album_139570,,true,false
focus_jamendo_1979493,focus,focus_music/focus_jamendo_1979493.mp3,c3f561d3a8b6efe0defd666500a7f7c05efa88be949c7154fa07b565e4377589,306.181,44100,2,jamendo_artist_357163,jamendo_album_499395,,true,false
focus_jamendo_0016398,focus,focus_music/focus_jamendo_0016398.mp3,e2c92f533baf40a1bc944ddd548f678245085cebcf53165174a0ef47f9afe974,239.453061,44100,2,jamendo_artist_000872,jamendo_album_002334,,true,false
focus_jamendo_1522319,focus,focus_music/focus_jamendo_1522319.mp3,ab1bebef1bea5e0f4808211879dfc3b41b1c0fa0cf326abf710882b9045df751,253.571,44100,2,jamendo_artist_435992,jamendo_album_174881,,true,false
focus_jamendo_1056135,focus,focus_music/focus_jamendo_1056135.mp3,ce0ddc5bc70f7966dee2cce02ddf781646d6e1c697defc17a1c090c5e30d14ad,152.268,44100,2,jamendo_artist_436517,jamendo_album_124520,,true,false
focus_jamendo_1302666,focus,focus_music/focus_jamendo_1302666.mp3,04bf3a0f392f9db3dbce24d72018ed1a47988d53731b8cd82a0b8d588da5b936,472.000,44100,2,jamendo_artist_365568,jamendo_album_154974,,true,false
focus_jamendo_1987334,focus,focus_music/focus_jamendo_1987334.mp3,0a4507e08f4a4d2f14360e45644854261df9b32f6e283f08c42b24621a268e5c,182.000,44100,2,jamendo_artist_505520,jamendo_album_503140,,true,false
focus_jamendo_1677808,focus,focus_music/focus_jamendo_1677808.mp3,536e8e53850e8023fcb6fed64be329fa67d5b8a0562e335988bffd09cbbcfc59,187.376,44100,2,jamendo_artist_348835,jamendo_album_187053,,true,false
focus_jamendo_1542218,focus,focus_music/focus_jamendo_1542218.mp3,236cc698bb098abc093bfe559024579561f3ec0a89b81ee4250084894da2ea56,239.882,44100,2,jamendo_artist_507576,jamendo_album_176359,,true,false
focus_jamendo_1156277,focus,focus_music/focus_jamendo_1156277.mp3,a8b10a95ee2a98bfdccd00bf7decb8bb69dec4999ff2b1748b0de28b1e93729d,568.000,44100,2,jamendo_artist_365568,jamendo_album_138729,,true,false
focus_jamendo_2002309,focus,focus_music/focus_jamendo_2002309.mp3,95204257ee0f339fbf4736db2217409b895927d8ba0682b7f9199fe1624c6bfe,225.000,44100,2,jamendo_artist_484962,jamendo_album_509709,,true,false
focus_jamendo_1127596,focus,focus_music/focus_jamendo_1127596.mp3,0a1148458739bb61b649a646025ba4d627d5b757184cce15fbaf5215f9caf821,543.000,44100,2,jamendo_artist_370851,jamendo_album_135027,,true,false
focus_jamendo_1442910,focus,focus_music/focus_jamendo_1442910.mp3,90435e46af7ae14a9a0ca6138b12747ebc1afa40bfbcc2fd627e5de897884338,190.000,44100,2,jamendo_artist_463637,jamendo_album_422811,,true,false
focus_jamendo_1097142,focus,focus_music/focus_jamendo_1097142.mp3,604b2f3b0b438a9e3450a00388ded03e9ae7f4202b39b4d409e89c7d4b194397,263.000,44100,2,jamendo_artist_438134,jamendo_album_130847,,true,false
focus_jamendo_1811125,focus,focus_music/focus_jamendo_1811125.mp3,4dfc150ffba5a56cec5034bdf481638ce8d303eef33d2efbffd9baac3d7a74fc,196.075,44100,2,jamendo_artist_364293,jamendo_album_197920,,true,false
focus_jamendo_2027199,focus,focus_music/focus_jamendo_2027199.mp3,1ff9b9ab161d6c414e248bc9c7ad3bc7b4416def2382c25239593693001ea103,338.000,44100,2,jamendo_artist_462377,jamendo_album_518976,,true,false
focus_jamendo_1989577,focus,focus_music/focus_jamendo_1989577.mp3,5a088d1f1c7e3a5779d74acc5ce88d87a80b41af4cef54ffb15db3421ee8831c,647.000,44100,2,jamendo_artist_004116,jamendo_album_503948,,true,false
focus_jamendo_1900840,focus,focus_music/focus_jamendo_1900840.mp3,dbd8619f183d324721c03384f39c35aa8dfda766a9d70de91cae2f869a88e6aa,208.000,44100,2,jamendo_artist_514780,jamendo_album_462416,,true,false
focus_jamendo_1617037,focus,focus_music/focus_jamendo_1617037.mp3,e0fdab19a7b842b3bf6ec33abe91fc259901f35e46b4a8a21200d603099fb9dd,327.000,44100,2,jamendo_artist_439567,jamendo_album_182462,,true,false
focus_jamendo_2004625,focus,focus_music/focus_jamendo_2004625.mp3,529a23c671549c2f213faac11d86e97dff8b83a75622c0501579852e59179e84,443.611,44100,2,jamendo_artist_554051,jamendo_album_510561,,true,false
focus_jamendo_2034860,focus,focus_music/focus_jamendo_2034860.mp3,e616e0d66ca8e45abb772ddcab9d3c30cb0ac15cfe4a0059481b82ee6fe6ff34,427.000,44100,2,jamendo_artist_488420,jamendo_album_522365,,true,false
focus_jamendo_1885488,focus,focus_music/focus_jamendo_1885488.mp3,904ec23565313145f2ca42954fb9a280dfecd6394d4684d1877d545fa1ec45af,190.851,44100,2,jamendo_artist_486550,jamendo_album_454915,,true,false
focus_jamendo_1128887,focus,focus_music/focus_jamendo_1128887.mp3,fb74ed28bc1a230cfe01089ad4efbbbb1f5486c6e064313ae8bebc37482e2a0a,1111.000,44100,2,jamendo_artist_433123,jamendo_album_135246,,true,false
focus_jamendo_1945054,focus,focus_music/focus_jamendo_1945054.mp3,571aeb5003be4a5fc5754b741d21de087009e4de89acf5ae5bd834f2cd4a2dca,595.000,44100,2,jamendo_artist_520561,jamendo_album_482674,,true,false
focus_jamendo_1900865,focus,focus_music/focus_jamendo_1900865.mp3,416e57ec5660fa87b5c899cf72ef5e9bd21b0cf0e674d4acedac85dfd284206c,161.000,44100,2,jamendo_artist_514780,jamendo_album_462435,,true,false
focus_jamendo_1101393,focus,focus_music/focus_jamendo_1101393.mp3,cd9774791ad67b9f39630cce5690ed98a5fe49de5133ba363a41aaf5a3431cbb,1130.000,44100,2,jamendo_artist_370882,jamendo_album_131474,,true,false
focus_jamendo_1931218,focus,focus_music/focus_jamendo_1931218.mp3,96a97cbd453f3170f251cde7e4be479bdaec64b0c3fc5006253aa610e84807d7,326.269,44100,2,jamendo_artist_522843,jamendo_album_476638,,true,false
focus_jamendo_1571054,focus,focus_music/focus_jamendo_1571054.mp3,c14bee3c6b44f1761226acb73a7c29bec1fa28dd7402a6b1bb74f3c19f4d65c9,240.065,44100,2,jamendo_artist_475967,jamendo_album_178851,,true,false
focus_jamendo_1130372,focus,focus_music/focus_jamendo_1130372.mp3,c83d98f7de95ee56a6cd495143f3a7698f94a13ec1718d5b312700795aef7de0,468.000,44100,2,jamendo_artist_340472,jamendo_album_135484,,true,false
focus_jamendo_1895276,focus,focus_music/focus_jamendo_1895276.mp3,5afb4caaffc1d8ff2b9cf471dde6b729c2d2c7a774f1d880e4da78e045e44d95,244.000,44100,2,jamendo_artist_523869,jamendo_album_459776,,true,false
focus_jamendo_1916203,focus,focus_music/focus_jamendo_1916203.mp3,500da754d876dec5c03024ef55a5e12e1d4f428d69c9b9cba4df44f37dbde0e3,270.000,44100,2,jamendo_artist_452142,jamendo_album_469419,,true,false
focus_jamendo_1900848,focus,focus_music/focus_jamendo_1900848.mp3,e656c610275c52e26f70b253ed5217458b6157e2f832657056ef4ee7148e3fbd,220.000,44100,2,jamendo_artist_514780,jamendo_album_462425,,true,false
focus_jamendo_2032139,focus,focus_music/focus_jamendo_2032139.mp3,5c5df796f3da466fd07428211406f0913ce3b1fd1d36973200ef547000afe41c,209.000,44100,2,jamendo_artist_467601,jamendo_album_521054,,true,false
focus_jamendo_1101389,focus,focus_music/focus_jamendo_1101389.mp3,1b3e3ef4609cf8422ebb6b8245d3aef289865e9f4ce4e2e99ded130efb5eb87a,1100.000,44100,2,jamendo_artist_370882,jamendo_album_131474,,true,false
focus_jamendo_2215208,focus,focus_music/focus_jamendo_2215208.mp3,c602bc01e7a6242688dd7c4065ee8ac4ad1d21a2e79aa4306cf3cdae6ab73d08,441.234,44100,2,jamendo_artist_596201,jamendo_album_585701,,true,false
focus_jamendo_1844721,focus,focus_music/focus_jamendo_1844721.mp3,79492b18c55585b0a84c592abc461d86a82af2ba004e774b0375b14a1b0e6f2e,200.000,44100,2,jamendo_artist_467601,jamendo_album_200639,,true,false
focus_jamendo_1976281,focus,focus_music/focus_jamendo_1976281.mp3,d1c51bdbc37ab09a72433b5dee4745a9df70b48b9c206c2bdfd691fa6973061c,576.000,44100,2,jamendo_artist_542794,jamendo_album_497788,,true,false
focus_jamendo_2029578,focus,focus_music/focus_jamendo_2029578.mp3,11e2882cee202fa34b7f57a8003011f9a3e1e60e99d56530518d5553c965cc5c,163.000,44100,2,jamendo_artist_517336,jamendo_album_520088,,true,false
focus_jamendo_2057382,focus,focus_music/focus_jamendo_2057382.mp3,9277272afd57e693df88fd875033c5fbda7ca5c5d9de02839cba3ba676c46708,355.265,44100,2,jamendo_artist_546016,jamendo_album_529183,,true,false
focus_jamendo_1755448,focus,focus_music/focus_jamendo_1755448.mp3,0725cfcea8890417237490aca683ea1ba6b22416c4a6f386dd05b17c9e27bf23,289.000,44100,2,jamendo_artist_528887,jamendo_album_242099,,true,false
focus_jamendo_2215209,focus,focus_music/focus_jamendo_2215209.mp3,5348cf171e6f94db9f1b2e2c1d4ec8e5b58b8436f38f00519bc9b110318e565b,597.891,44100,2,jamendo_artist_596201,jamendo_album_585706,,true,false
focus_jamendo_1900849,focus,focus_music/focus_jamendo_1900849.mp3,b1029df03f051c5a466099f380f976f9cb843c9cf59e54d6ce5d7f12161c45bd,221.000,44100,2,jamendo_artist_514780,jamendo_album_462427,,true,false
focus_jamendo_2180121,focus,focus_music/focus_jamendo_2180121.mp3,a2ed8b805e644855973f55fcc24fc33219ec55e63a14db543a68f09d4ad4ad9d,282.410,44100,2,jamendo_artist_457603,jamendo_album_570004,,true,false
focus_jamendo_1924921,focus,focus_music/focus_jamendo_1924921.mp3,41905b8adf6f8073617d19f327b12ec9249aa5c163c56f00db49639ecc38165a,204.000,44100,2,jamendo_artist_544488,jamendo_album_473922,,true,false
focus_jamendo_1993496,focus,focus_music/focus_jamendo_1993496.mp3,fdaacb603afe8331ac3705dcb127b875fe7bf0332aeefd8aa49bc689b260ec6a,148.000,44100,2,jamendo_artist_507576,jamendo_album_506015,,true,false
focus_jamendo_1828706,focus,focus_music/focus_jamendo_1828706.mp3,a022d7ec2cea010a5014d9f8081198905aa734f95c3f2581d49dbc12c8f71d24,166.000,44100,2,jamendo_artist_503377,jamendo_album_342018,,true,false
focus_jamendo_1610713,focus,focus_music/focus_jamendo_1610713.mp3,d25483ee6b8ce611e9e7b0602a9f1c01ed617c86c3f21ba8b564b37e0d732086,434.573,44100,2,jamendo_artist_357163,jamendo_album_182000,,true,false
focus_jamendo_2152724,focus,focus_music/focus_jamendo_2152724.mp3,fdaa13acfbe96510dcdbe33d96a8bcc2d7a938e64cf9f0c5957436c6b4169f19,292.833,44100,2,jamendo_artist_545630,jamendo_album_559521,,true,false
focus_jamendo_2279515,focus,focus_music/focus_jamendo_2279515.mp3,36ff329ede86a903b81e35c4eb7a30e32ca2619b7087a63543eb7553854cf10b,239.073,44100,2,jamendo_artist_515330,jamendo_album_615329,,true,false
focus_jamendo_1684979,focus,focus_music/focus_jamendo_1684979.mp3,26f7bd6968c636e67f66ed2d722726c3112356dd11676691f2f611fb7ed2f6db,138.606,44100,2,jamendo_artist_522061,jamendo_album_187675,,true,false
focus_jamendo_1964742,focus,focus_music/focus_jamendo_1964742.mp3,3a1fe55117c705f11cd2aff06ec616fcdeea1cc1466c665e2c4a074a9f73cc47,348.000,44100,2,jamendo_artist_548641,jamendo_album_491974,,true,false
focus_jamendo_1683418,focus,focus_music/focus_jamendo_1683418.mp3,f85df983800edaed09da32ee57cf71a6940fda7efd36f85ebab55196b83fbc12,731.000,44100,2,jamendo_artist_498662,jamendo_album_400985,,true,false
focus_jamendo_1856292,focus,focus_music/focus_jamendo_1856292.mp3,14a8ce78b43f32d95beefdbdcb27e1f6cec87b0e74d8fe149cfe34c36558cfec,507.000,44100,2,jamendo_artist_515497,jamendo_album_348626,,true,false
focus_jamendo_2009953,focus,focus_music/focus_jamendo_2009953.mp3,9d75dedba3a2c36f42b2868a0b2f9f031897fac0e7179e86f576bfb3db5a0180,149.000,44100,2,jamendo_artist_489561,jamendo_album_512810,,true,false
focus_jamendo_1709689,focus,focus_music/focus_jamendo_1709689.mp3,1add9e4dcf44c927fe85c0dd31ee99c25dd25592dbec32197c020cee5ef09938,332.000,44100,2,jamendo_artist_500339,jamendo_album_189672,,true,false
focus_jamendo_1130360,focus,focus_music/focus_jamendo_1130360.mp3,99c06840944d1257965426df542de1b84d660059ad7613202f9cded8837609aa,472.000,44100,2,jamendo_artist_340472,jamendo_album_135484,,true,false
focus_jamendo_1879604,focus,focus_music/focus_jamendo_1879604.mp3,77fad09cf44902aac77d73a5ff4dd3fb13e7499bf1e8b5b4494dbaeaad2d8a8f,143.360,44100,2,jamendo_artist_486550,jamendo_album_452227,,true,false
focus_jamendo_2196880,focus,focus_music/focus_jamendo_2196880.mp3,5afa082b5b53e8719b13f18ac4ba97d2981c4bbbea9917cbeb39bcae3a50bbcb,174.054,44100,2,jamendo_artist_522537,jamendo_album_579459,,true,false
focus_jamendo_2055767,focus,focus_music/focus_jamendo_2055767.mp3,360dce83e21ba9736a3d0ab3254ab4a2de1af916d7272c1b2234f429eac05665,269.688,44100,2,jamendo_artist_489561,jamendo_album_528306,,true,false
focus_jamendo_1130830,focus,focus_music/focus_jamendo_1130830.mp3,cf819c791e2b7ef57ad6f67c6b6234cf9fe6f37d777d51967d94eee5ad6dc422,626.000,44100,2,jamendo_artist_340472,jamendo_album_135551,,true,false
focus_jamendo_2234792,focus,focus_music/focus_jamendo_2234792.mp3,177d68204212bc162fdbd15b55704e6f47f0870a78f3be1b06041bc05c0cb4e5,268.069,44100,2,jamendo_artist_595802,jamendo_album_594522,,true,false
focus_jamendo_1650016,focus,focus_music/focus_jamendo_1650016.mp3,f2315db35e3d20181cc84e0a954da1c15333e10241bf657f18eb13c90cd9bd20,317.000,44100,2,jamendo_artist_362847,jamendo_album_319597,,true,false
focus_jamendo_1847530,focus,focus_music/focus_jamendo_1847530.mp3,2587ef4d489dc069ebc47029ef31e78c7540d3f1f4370277c36ed0cc7199ab87,357.000,44100,2,jamendo_artist_489561,jamendo_album_418633,,true,false
focus_jamendo_1895201,focus,focus_music/focus_jamendo_1895201.mp3,73c7d918960e62a4d4e3c8abc1d5e9e229e6952a13827915f48bc3fc1f8327a8,222.000,44100,2,jamendo_artist_496155,jamendo_album_459751,,true,false
focus_jamendo_1093823,focus,focus_music/focus_jamendo_1093823.mp3,0803bebf043868fa0507b9942d7a8ef2be22abdaa3cf3da2648bffdd3802aa42,1124.000,44100,2,jamendo_artist_367317,jamendo_album_130382,,true,false
focus_jamendo_1502253,focus,focus_music/focus_jamendo_1502253.mp3,9f116ca504770115e7791cbe821680c89dff3ed1a962c633c837cab7edbc6b49,181.000,44100,2,jamendo_artist_452142,jamendo_album_319100,,true,false
focus_jamendo_1929250,focus,focus_music/focus_jamendo_1929250.mp3,f9aab348d375c7d16e1b335b1c89fd4a6ef523bde5cdaa9492c95570864c1847,653.000,44100,2,jamendo_artist_515497,jamendo_album_475901,,true,false
focus_jamendo_2180126,focus,focus_music/focus_jamendo_2180126.mp3,a1de3c148ce74c27a9e62c4d2ab1feb3d346feb5f703a2fbfacec77f278d98bc,224.052,44100,2,jamendo_artist_457603,jamendo_album_570004,,true,false
focus_jamendo_1957365,focus,focus_music/focus_jamendo_1957365.mp3,102d34940f9c5407605b28cd32a34c5cacba0d300da59fedb05e9b0e8884d0a0,234.000,44100,2,jamendo_artist_527634,jamendo_album_488072,,true,false
focus_jamendo_1869522,focus,focus_music/focus_jamendo_1869522.mp3,86ed8aaa124ffd0030c15e6fe84ccd37f07fba01704c51c1b66acb706bbecd93,219.000,44100,2,jamendo_artist_489561,jamendo_album_447744,,true,false
focus_jamendo_1964726,focus,focus_music/focus_jamendo_1964726.mp3,cfdf9b5227e43d53d0badd8e36579939d4412f8beb2d9575dd10c6264224af18,303.000,44100,2,jamendo_artist_548641,jamendo_album_491956,,true,false
focus_jamendo_2169943,focus,focus_music/focus_jamendo_2169943.mp3,7dcfa9cad8a21f28c9a334ee50db7e3e6d9e306a60fd2ce1ab25de1b7ab04c48,284.813,44100,2,jamendo_artist_486442,jamendo_album_566254,,true,false
focus_jamendo_1881280,focus,focus_music/focus_jamendo_1881280.mp3,3eb0836638493d0c87a688b8f358d9d10f94bbf8d1da9aae823e5545ec258a76,123.925,44100,2,jamendo_artist_486550,jamendo_album_453029,,true,false
focus_jamendo_1130216,focus,focus_music/focus_jamendo_1130216.mp3,8c48adc882e6cb6eefbece870e4ffb40b658fcfdf6251726fb9f775eb1d1d65c,462.498,44100,2,jamendo_artist_340472,jamendo_album_135471,,true,false
focus_jamendo_1685032,focus,focus_music/focus_jamendo_1685032.mp3,e58c9b780133cc7def30f8f6e8ec7dd5c4ad9605f31e764379f02e844393d129,208.692,44100,2,jamendo_artist_359341,jamendo_album_187683,,true,false
focus_jamendo_1093829,focus,focus_music/focus_jamendo_1093829.mp3,b1c37e1da586b9fb1bf1d24dfbd979f0168784818039014866b8267d2701165e,1110.000,44100,2,jamendo_artist_367317,jamendo_album_130382,,true,false
focus_jamendo_2280562,focus,focus_music/focus_jamendo_2280562.mp3,6a7c21b56e2a70f96a9b904e26b0e563ff0c88b143a8439fc1819b47e242a43d,224.313,44100,2,jamendo_artist_509771,jamendo_album_615707,,true,false
focus_jamendo_1787506,focus,focus_music/focus_jamendo_1787506.mp3,b705c060d4d3c9a5f3186b1a61491c1afdf41281d32aac281909c49b557d7a8c,140.983,44100,2,jamendo_artist_496045,jamendo_album_195862,,true,false
focus_jamendo_1897824,focus,focus_music/focus_jamendo_1897824.mp3,a57ea4568320c02af1b5819c0b751bcee093bc82b82af15357f323a590a478aa,280.000,44100,2,jamendo_artist_531308,jamendo_album_460950,,true,false
focus_jamendo_1874522,focus,focus_music/focus_jamendo_1874522.mp3,eb93f6d0db7b9a844c14423431e82ff4752495d018814a4b64a91593fe37a5c4,168.000,44100,2,jamendo_artist_496155,jamendo_album_450128,,true,false
focus_jamendo_1871951,focus,focus_music/focus_jamendo_1871951.mp3,82e0c0352cbd81e865bccb0675ee3ab7256f500bfcd0bbcf3e6246d71b81423a,586.000,44100,2,jamendo_artist_518691,jamendo_album_449061,,true,false
focus_jamendo_1692446,focus,focus_music/focus_jamendo_1692446.mp3,eeae13700926a67a1d11e3a226d17e929ab43e3d93617b564ae6d123db039f8c,619.416,44100,2,jamendo_artist_499666,jamendo_album_394977,,true,false
focus_jamendo_1871445,focus,focus_music/focus_jamendo_1871445.mp3,c73429ef70d56cdb5ddb3e55c2a98406e9be4f6ed72318796d08510ea8f8e6ba,192.052,44100,2,jamendo_artist_496155,jamendo_album_448663,,true,false
focus_jamendo_2201227,focus,focus_music/focus_jamendo_2201227.mp3,99b39ecb161c0690664017c0cdbf7e7f3c3ebfd35c04573dca2d1129a329a7e5,130.064,44100,2,jamendo_artist_522537,jamendo_album_579457,,true,false
focus_jamendo_1924920,focus,focus_music/focus_jamendo_1924920.mp3,7e5ab37e11466158c44772a702e5f92bac5838217760b97afbe868bbc8c94393,264.000,44100,2,jamendo_artist_544488,jamendo_album_473923,,true,false
focus_jamendo_1833203,focus,focus_music/focus_jamendo_1833203.mp3,11578bf2cf8802e3016b948cd09f2fa36a34fed8289122ad49e84c05d60abaf9,452.000,44100,2,jamendo_artist_488965,jamendo_album_410412,,true,false
focus_jamendo_1868257,focus,focus_music/focus_jamendo_1868257.mp3,8652d9d84b750ee788c2ace81b0d94a63583792f4c6950c452a20a4e59984b79,141.401,44100,2,jamendo_artist_538115,jamendo_album_447152,,true,false
focus_jamendo_1789540,focus,focus_music/focus_jamendo_1789540.mp3,b9cdc6bc798a3deb8eaeae46804548ba3d311abefed677a9ad0fba00dff1b734,166.060,44100,2,jamendo_artist_501081,jamendo_album_195924,,true,false
focus_jamendo_1786770,focus,focus_music/focus_jamendo_1786770.mp3,801959485bcc825230d75b496c2b7f25b8991dd073ccf45c9e359f2750cf895b,165.878,44100,2,jamendo_artist_349709,jamendo_album_385680,,true,false
focus_jamendo_1077172,focus,focus_music/focus_jamendo_1077172.mp3,ed513779a3362b2e761b19d2ef85a65a5268e0fa8d135538734b82bf1795defe,136.333,44100,2,jamendo_artist_438864,jamendo_album_128310,,true,false
focus_jamendo_1077186,focus,focus_music/focus_jamendo_1077186.mp3,f73bb63cf1a3de5b13482f8fbf28b28be44516012ced1155f42c9b20d3382b4e,394.397,44100,2,jamendo_artist_438864,jamendo_album_128310,,true,false
focus_jamendo_2023052,focus,focus_music/focus_jamendo_2023052.mp3,a6c68f8904061bdc83daf15032f999377be74f660b233ba1615997445c14e9f4,187.037,44100,2,jamendo_artist_554152,jamendo_album_517118,,true,false
focus_jamendo_1997549,focus,focus_music/focus_jamendo_1997549.mp3,ba98f4eb6b241b4f46a4c2d15a3744bb6a74caddce6b141674a1508a4757e689,387.474,44100,2,jamendo_artist_529675,jamendo_album_507769,,true,false
focus_jamendo_1550368,focus,focus_music/focus_jamendo_1550368.mp3,976760d1452a7ef220869913bb99ca55d03898d04a056b6bf1a143e0222b18a1,720.065,44100,2,jamendo_artist_006131,jamendo_album_177130,,true,false
focus_jamendo_1868247,focus,focus_music/focus_jamendo_1868247.mp3,b0c9ea6f755ce563c6cc349084f797acda2cab0d51aa231a6f41359915528f53,144.065,44100,2,jamendo_artist_537742,jamendo_album_447145,,true,false
focus_jamendo_1939376,focus,focus_music/focus_jamendo_1939376.mp3,646b578942e5d568ae4ad8944592337f9b3e9c42b9c342e204fefa2d6c645edc,286.459,44100,2,jamendo_artist_336426,jamendo_album_480074,,true,false
focus_jamendo_1576036,focus,focus_music/focus_jamendo_1576036.mp3,c280bf7dd52bb3e7e7f1f805f5d31a6d3d934c8b26a62f3bf173f73c0a05ffd1,344.059,44100,2,jamendo_artist_507576,jamendo_album_179320,,true,false
focus_jamendo_1106747,focus,focus_music/focus_jamendo_1106747.mp3,259d1ebf12dad187a821f929030ef630c2c31f14d33219f1c0758ef8df2a36c8,265.718,44100,2,jamendo_artist_440150,jamendo_album_132171,,true,false
focus_jamendo_1891400,focus,focus_music/focus_jamendo_1891400.mp3,138a8e9a8aa5c800bf53790fe7127dcd47201f5177d5a7667de393b623c62f27,212.820,44100,2,jamendo_artist_531308,jamendo_album_457972,,true,false
focus_jamendo_2015074,focus,focus_music/focus_jamendo_2015074.mp3,312b9c2734180cdf49e77f872791440dafccadcdba2af59aa0a99e3e1f1556a5,154.070,44100,2,jamendo_artist_554152,jamendo_album_514559,,true,false
focus_jamendo_1962000,focus,focus_music/focus_jamendo_1962000.mp3,2c008beb0e73a37cda9bf5a5f7b280071b2796798bf7521445caef523b814e6d,268.199,44100,2,jamendo_artist_549378,jamendo_album_490030,,true,false
focus_jamendo_1700327,focus,focus_music/focus_jamendo_1700327.mp3,71af623a3c22891be06919163e0ebeffe1bf9fdf7d12598cae0d9e240059e078,249.078,44100,2,jamendo_artist_523835,jamendo_album_251919,,true,false
focus_jamendo_1847333,focus,focus_music/focus_jamendo_1847333.mp3,a513c583a2e8ea3a23be20d1102fa920d2bbd85c2399fb7af369cd448402b9cc,367.229,44100,2,jamendo_artist_494669,jamendo_album_408437,,true,false
focus_jamendo_1968379,focus,focus_music/focus_jamendo_1968379.mp3,e312378eca133b16d5b1ae155a56d52c72baa74e8ca326fbadd97703f7dc642a,305.789,44100,2,jamendo_artist_531308,jamendo_album_493281,,true,false
focus_jamendo_1976293,focus,focus_music/focus_jamendo_1976293.mp3,de9f42b7f037b9e154415c764776f0114bf6a1ad152ad6610e7a307268b84629,601.104,44100,2,jamendo_artist_542794,jamendo_album_497790,,true,false
focus_jamendo_1633326,focus,focus_music/focus_jamendo_1633326.mp3,ab3408c4a87b39a493c823e0ba0875874c883abb6979d9d5524646053e254d3c,760.059,44100,2,jamendo_artist_441157,jamendo_album_183641,,true,false
focus_jamendo_1939637,focus,focus_music/focus_jamendo_1939637.mp3,71b714a877fd39ea356ef02747c1f2fd3a852b83c56bcfb07249492034a53f30,125.074,44100,2,jamendo_artist_438910,jamendo_album_480250,,true,false
focus_jamendo_1810290,focus,focus_music/focus_jamendo_1810290.mp3,4c03e3c7ede2f77175a3c876b11246c6e495dc0cc21ff103e5a8bf415b807195,137.064,44100,2,jamendo_artist_532277,jamendo_album_280572,,true,false
focus_jamendo_1597868,focus,focus_music/focus_jamendo_1597868.mp3,ec519a96ae60fbf02c77e5005de022d82ac1758810f9fa6cc05ddb73399f71e2,526.550,44100,2,jamendo_artist_351084,jamendo_album_181098,,true,false
focus_jamendo_1632069,focus,focus_music/focus_jamendo_1632069.mp3,248c8540ddd655c03aa3674beefcaa106ec34a812519dae4bec86de98e4a98b2,225.045,44100,2,jamendo_artist_439567,jamendo_album_183564,,true,false
focus_jamendo_1272579,focus,focus_music/focus_jamendo_1272579.mp3,4c395a712bbb5e8af86fa89eddee3e422c9e006d8870598c23a7a7e3f1355dc9,650.136,44100,2,jamendo_artist_428874,jamendo_album_151949,,true,false
